category,bathrooms,bedrooms,has_photo,pets_allowed,price,square_feet,cityname,state,latitude,longitude,amenities_count
housing/rent/apartment,1.0,2,Thumbnail,,705,996,705,15,40.4738,-86.1409,5
housing/rent/apartment,1.5,3,Thumbnail,,1480,997,221,20,38.8871,-76.892,5
housing/rent/apartment,1.0,1,Thumbnail,,890,997,447,43,32.8255,-97.1039,10
housing/rent/apartment,1.0,1,Thumbnail,,2530,998,369,5,39.736,-104.9819,10
housing/rent/apartment,2.0,2,Yes,,1654,998,806,47,47.8616,-122.2729,7
housing/rent/apartment,1.0,1,Thumbnail,,1500,998,57,27,35.5884,-82.56,0
housing/rent/apartment,2.0,2,Thumbnail,,1278,998,83,18,30.4415,-91.1012,0
housing/rent/apartment,2.0,2,Thumbnail,,1159,999,888,27,35.791,-78.1902,1
housing/rent/apartment,1.0,1,Thumbnail,,1145,999,932,27,35.823,-78.6438,14
housing/rent/apartment,2.0,2,Thumbnail,,2800,1000,1247,4,37.774,-122.4104,5
housing/rent/apartment,2.0,2,Thumbnail,,2733,1000,1084,4,34.1474,-118.1391,0
housing/rent/apartment,1.5,3,Thumbnail,,2700,1000,169,19,42.3508,-71.1184,0
housing/rent/apartment,2.0,2,Thumbnail,,2695,1000,793,4,34.0372,-118.2972,9
housing/rent/apartment,2.0,2,Thumbnail,,2650,1000,793,4,34.0372,-118.2972,0
housing/rent/apartment,2.0,2,Thumbnail,,2589,1000,529,4,34.1672,-118.2671,3
housing/rent/apartment,2.0,3,Thumbnail,,2495,1000,1251,4,35.26,-120.6505,0
housing/rent/apartment,1.0,1,Thumbnail,,2380,1000,1246,4,32.7211,-117.1643,14
housing/rent/apartment,2.0,2,No,,2336,1000,103,47,47.6146,-122.1684,2
housing/rent/apartment,1.0,2,Yes,,2315,1000,572,31,40.8876,-74.0499,6
housing/rent/apartment,2.0,2,Thumbnail,,2275,1000,785,4,33.7718,-118.151,5
housing/rent/apartment,1.0,4,No,,2250,1000,667,31,40.722,-74.0644,0
housing/rent/apartment,2.0,2,Thumbnail,,2200,1000,639,4,33.6954,-118.0013,0
housing/rent/apartment,1.0,3,Thumbnail,,2200,1000,905,23,44.9855,-93.3023,3
housing/rent/apartment,1.0,2,Yes,,2200,1000,1330,4,34.1114,-118.1556,4
housing/rent/apartment,2.0,2,Thumbnail,,2198,1000,1019,4,34.2417,-118.5257,8
housing/rent/apartment,1.0,2,Thumbnail,,2092,1000,1528,4,33.9604,-118.0289,0
housing/rent/apartment,2.0,2,Thumbnail,,2050,1000,160,4,33.9299,-117.8849,0
housing/rent/apartment,2.0,2,Thumbnail,,2050,1000,1099,38,40.0054,-75.1415,0
housing/rent/apartment,2.0,4,Thumbnail,,2020,1000,1503,15,40.4969,-86.9659,4
housing/rent/apartment,2.0,3,Thumbnail,,2010,1000,1503,15,40.4969,-86.9659,0
housing/rent/apartment,2.0,2,Thumbnail,,1995,1000,1285,47,47.616,-122.3275,4
housing/rent/apartment,1.0,0,Thumbnail,,1995,1000,1246,4,32.7876,-117.1265,0
housing/rent/apartment,1.0,3,Thumbnail,,1980,1000,810,48,43.0759,-89.3789,5
housing/rent/apartment,2.0,2,Thumbnail,,1949,1000,1198,22,42.6699,-83.1494,0
housing/rent/apartment,1.0,2,Thumbnail,,1900,1000,272,14,41.8625,-87.6825,0
housing/rent/apartment,1.0,2,Thumbnail,,1880,1000,69,43,39.8163,-98.5576,6
housing/rent/apartment,1.0,2,Yes,,1850,1000,62,31,40.4053,-74.0377,7
housing/rent/apartment,1.0,2,Yes,,1810,1000,102,31,40.7936,-74.1644,2
housing/rent/apartment,2.0,2,Thumbnail,,1795,1000,272,14,41.8625,-87.6825,2
housing/rent/apartment,2.0,4,Thumbnail,,1780,1000,1503,15,40.4969,-86.9659,4
housing/rent/apartment,1.0,2,Thumbnail,,1750,1000,272,14,41.8625,-87.6825,0
housing/rent/apartment,2.0,3,Thumbnail,,1750,1000,981,31,40.7394,-74.1845,1
housing/rent/apartment,1.0,2,Thumbnail,,1700,1000,1326,46,44.4613,-73.1972,2
housing/rent/apartment,1.0,1,Thumbnail,,1685,1000,69,43,38.8098,-93.6516,0
housing/rent/apartment,2.0,4,Thumbnail,,1680,1000,1503,15,40.4969,-86.9659,4
housing/rent/apartment,2.0,2,No,,1659,1000,1424,43,32.3252,-95.2948,0
housing/rent/apartment,1.5,2,Thumbnail,,1600,1000,256,40,32.8113,-79.9947,0
housing/rent/apartment,1.0,2,Thumbnail,,1600,1000,1234,24,38.6274,-90.304,0
housing/rent/apartment,2.0,2,Thumbnail,,1590,1000,681,24,39.0744,-94.5521,0
housing/rent/apartment,2.0,2,Thumbnail,,1560,1000,133,20,38.9414,-76.9292,1
housing/rent/apartment,1.5,2,Yes,,1555,1000,527,6,41.7066,-72.5646,10
housing/rent/apartment,1.0,2,Thumbnail,,1520,1000,1105,44,37.3253,-113.4056,1
housing/rent/apartment,2.0,2,Thumbnail,,1515,1000,272,14,41.7824,-87.7753,8
housing/rent/apartment,1.0,2,Thumbnail,,1500,1000,279,35,39.1679,-84.4933,5
housing/rent/apartment,1.5,2,Thumbnail,,1499,1000,1504,37,45.3672,-122.6496,0
housing/rent/apartment,2.0,2,Thumbnail,,1499,1000,681,24,39.0744,-94.5521,6
housing/rent/apartment,1.0,3,Thumbnail,,1475,1000,166,6,41.1908,-73.1965,1
housing/rent/apartment,1.0,2,Thumbnail,,1465,1000,810,48,43.0724,-89.4003,4
housing/rent/apartment,2.0,2,Yes,,1457,1000,21,10,34.0299,-84.2425,3
housing/rent/apartment,1.5,1,Thumbnail,,1450,1000,1038,36,35.471,-97.5299,0
housing/rent/apartment,1.0,2,Thumbnail,,1399,1000,850,48,43.0086,-89.2942,7
housing/rent/apartment,1.0,2,Thumbnail,,1395,1000,1099,38,40.0054,-75.1415,0
housing/rent/apartment,1.0,2,Thumbnail,,1350,1000,482,9,26.1343,-80.233,4
housing/rent/apartment,1.0,3,Thumbnail,,1350,1000,30,12,42.0259,-93.6516,0
housing/rent/apartment,1.0,2,Thumbnail,,1300,1000,810,48,43.0724,-89.4003,5
housing/rent/apartment,1.0,2,Thumbnail,,1300,1000,810,48,43.0724,-89.4003,3
housing/rent/apartment,1.0,2,Thumbnail,,1295,1000,448,14,42.0454,-87.6964,0
housing/rent/apartment,1.0,2,Thumbnail,,1275,1000,180,38,39.976,-75.3646,0
housing/rent/apartment,2.0,2,Thumbnail,,1259,1000,1470,22,42.7449,-83.0073,0
housing/rent/apartment,1.0,2,Thumbnail,,1247,1000,479,23,45.2764,-92.9901,10
housing/rent/apartment,2.0,2,Thumbnail,,1210,1000,835,10,34.0341,-84.5061,10
housing/rent/apartment,2.0,2,Yes,,1210,1000,835,10,34.0341,-84.5061,10
housing/rent/apartment,1.0,2,Thumbnail,,1200,1000,478,37,45.5221,-123.1071,6
housing/rent/apartment,1.0,3,Thumbnail,,1200,1000,250,14,40.1145,-88.2723,0
housing/rent/apartment,1.0,2,Thumbnail,,1200,1000,13,32,35.1038,-106.611,0
housing/rent/apartment,2.0,2,Thumbnail,,1200,1000,1156,27,35.8079,-78.6466,2
housing/rent/apartment,1.0,2,Thumbnail,,1150,1000,296,22,42.584,-82.9273,0
housing/rent/apartment,1.0,1,Thumbnail,,1150,1000,1252,43,29.8831,-97.945,0
housing/rent/apartment,2.0,2,Thumbnail,,1105,1000,279,35,39.205,-84.3987,8
housing/rent/apartment,1.0,2,Thumbnail,,1100,1000,272,14,41.8625,-87.6825,3
housing/rent/apartment,1.0,1,Thumbnail,,1100,1000,443,46,44.5024,-73.0892,3
housing/rent/apartment,1.5,2,Thumbnail,,1099,1000,288,31,39.8057,-74.9979,0
housing/rent/apartment,1.0,2,No,,1095,1000,588,6,41.7566,-72.689,4
housing/rent/apartment,2.0,2,Thumbnail,,1092,1000,1197,23,44.0346,-92.468,6
housing/rent/apartment,2.0,2,Thumbnail,,1070,1000,69,43,30.3054,-97.7497,0
housing/rent/apartment,2.0,2,Thumbnail,,1049,1000,453,35,39.3344,-84.5623,7
housing/rent/apartment,1.0,2,Thumbnail,,1000,1000,306,35,39.9974,-82.9829,9
housing/rent/apartment,1.0,2,Thumbnail,,1000,1000,903,48,43.0531,-87.9659,6
housing/rent/apartment,1.5,2,No,,1000,1000,1224,4,38.5128,-121.4962,6
housing/rent/apartment,2.0,2,Yes,,999,1000,998,36,35.2314,-97.5069,2
housing/rent/apartment,1.0,2,Thumbnail,,995,1000,1288,47,46.6925,-120.555,0
housing/rent/apartment,2.0,2,Thumbnail,,995,1000,305,40,34.0505,-81.0098,0
housing/rent/apartment,1.0,2,Thumbnail,,990,1000,944,48,42.8658,-88.3371,3
housing/rent/apartment,2.0,2,Thumbnail,,975,1000,1055,16,38.9259,-94.6916,9
housing/rent/apartment,1.0,2,Thumbnail,,975,1000,681,24,39.0744,-94.5521,4
housing/rent/apartment,1.0,2,Thumbnail,,960,1000,69,43,39.8163,-98.5576,0
housing/rent/apartment,2.0,2,Yes,,930,1000,359,35,39.6379,-84.1686,4
housing/rent/apartment,2.0,2,Yes,,930,1000,359,35,39.6379,-84.1686,4
housing/rent/apartment,2.0,2,Thumbnail,,919,1000,1413,22,44.7658,-85.6549,0
housing/rent/apartment,1.5,2,Thumbnail,,909,1000,563,40,34.8583,-82.3915,0
housing/rent/apartment,1.5,2,Thumbnail,,902,1000,807,43,29.2238,-98.7863,0
housing/rent/apartment,1.0,2,Thumbnail,,900,1000,1110,38,40.4448,-79.9725,1
housing/rent/apartment,1.0,2,Thumbnail,,900,1000,1472,6,41.5575,-73.0329,2
housing/rent/apartment,1.0,2,Thumbnail,,900,1000,272,14,41.6938,-87.6214,1
housing/rent/apartment,1.0,2,Yes,,900,1000,1317,10,33.8544,-84.0083,1
housing/rent/apartment,2.0,2,Yes,,895,1000,397,27,36.0346,-78.869,0
housing/rent/apartment,2.0,3,Thumbnail,,875,1000,30,12,42.0259,-93.6516,0
housing/rent/apartment,1.0,2,Thumbnail,,850,1000,681,24,39.0744,-94.5521,4
housing/rent/apartment,2.0,2,Thumbnail,,850,1000,283,10,33.8091,-84.238,5
housing/rent/apartment,1.0,2,Thumbnail,,835,1000,721,15,40.3613,-86.9005,5
housing/rent/apartment,1.0,2,Thumbnail,,825,1000,1156,27,36.0249,-78.4646,3
housing/rent/apartment,1.0,2,Thumbnail,,800,1000,83,18,30.4415,-91.1012,0
housing/rent/apartment,2.0,2,Thumbnail,,795,1000,1346,24,37.1892,-93.2908,7
housing/rent/apartment,2.0,2,Thumbnail,,780,1000,1503,15,40.4969,-86.9659,4
housing/rent/apartment,1.0,2,Thumbnail,,780,1000,502,29,41.4399,-96.4932,6
housing/rent/apartment,2.0,2,Thumbnail,,750,1000,197,28,48.2604,-101.4389,0
housing/rent/apartment,1.0,1,Thumbnail,,745,1000,927,23,46.8901,-96.7447,0
housing/rent/apartment,1.0,2,Thumbnail,,740,1000,1118,29,41.0086,-95.8905,7
housing/rent/apartment,1.0,2,Thumbnail,,725,1000,1311,41,43.5329,-96.7265,0
housing/rent/apartment,1.0,2,Thumbnail,,699,1000,1473,12,42.4869,-92.3426,6
housing/rent/apartment,1.0,2,Thumbnail,,695,1000,30,12,42.0259,-93.6516,0
housing/rent/apartment,1.0,2,Thumbnail,,625,1000,681,24,39.0744,-94.5521,7
housing/rent/apartment,1.0,2,Yes,,600,1000,359,35,39.7618,-84.1524,0
housing/rent/apartment,1.0,1,Thumbnail,,2693,1001,1208,31,40.8201,-74.3024,4
housing/rent/apartment,1.5,2,Yes,,1660,1002,528,20,39.1627,-76.6354,6
housing/rent/apartment,2.0,2,Yes,,1386,1002,1143,38,40.3783,-80.1221,5
housing/rent/apartment,2.0,2,Yes,,1361,1002,1143,38,40.3783,-80.1221,5
housing/rent/apartment,1.0,3,Thumbnail,,1300,1002,845,27,35.1149,-80.7015,0
housing/rent/apartment,2.0,2,Yes,,1180,1002,1156,27,35.6696,-78.6648,10
housing/rent/apartment,1.0,1,Yes,,1175,1002,432,20,39.2735,-76.8674,5
housing/rent/apartment,2.0,2,Thumbnail,,1095,1002,351,43,32.7057,-96.8747,0
housing/rent/apartment,1.0,2,Thumbnail,,875,1002,914,14,41.4896,-90.4958,0
housing/rent/apartment,1.0,2,Thumbnail,,791,1002,476,48,43.7815,-88.4411,3
housing/rent/apartment,1.0,1,Thumbnail,,1060,1003,634,43,29.7714,-95.4343,7
housing/rent/apartment,1.0,1,Thumbnail,,877,1003,634,43,29.7714,-95.4343,0
housing/rent/apartment,2.0,2,Thumbnail,,1999,1004,1172,47,47.6767,-122.0799,11
housing/rent/apartment,2.0,2,Thumbnail,,1809,1004,787,5,40.1521,-105.1692,3
housing/rent/apartment,1.0,2,Yes,,1600,1004,1308,20,39.065,-76.9815,6
housing/rent/apartment,1.0,2,Thumbnail,,1460,1004,643,20,38.9993,-76.975,1
housing/rent/apartment,2.0,2,Yes,,1445,1004,733,31,40.0844,-74.2071,4
housing/rent/apartment,2.0,2,Yes,,1110,1004,397,27,35.9907,-78.9074,10
housing/rent/apartment,2.0,2,Thumbnail,,2150,1005,261,4,34.2551,-118.5976,0
housing/rent/apartment,1.0,2,Yes,,1075,1005,835,10,33.9295,-84.4662,6
housing/rent/apartment,1.0,2,Thumbnail,,1030,1005,835,10,33.9295,-84.4662,6
housing/rent/apartment,1.0,2,Thumbnail,,1315,1006,1444,47,45.6558,-122.5888,9
housing/rent/apartment,2.0,2,Yes,,1170,1006,915,27,35.6714,-79.1694,9
housing/rent/apartment,2.0,2,Thumbnail,,915,1006,546,28,47.9179,-97.0658,0
housing/rent/apartment,1.5,3,Thumbnail,,800,1006,1406,35,41.6545,-83.6757,3
housing/rent/apartment,2.0,3,Thumbnail,,2095,1007,1258,4,32.5601,-116.9744,0
housing/rent/apartment,2.0,2,Thumbnail,,910,1007,1549,27,36.0652,-80.3179,5
housing/rent/apartment,3.0,3,Thumbnail,,2640,1008,704,42,35.9695,-83.981,8
housing/rent/apartment,2.0,4,Thumbnail,,2300,1008,250,14,40.1145,-88.2723,5
housing/rent/apartment,2.0,2,Thumbnail,,2195,1008,1268,4,38.4498,-122.7129,0
housing/rent/apartment,1.0,1,Thumbnail,,2152,1008,351,43,32.7809,-96.8035,0
housing/rent/apartment,2.0,2,Thumbnail,,1939,1008,918,4,34.1428,-117.9996,8
housing/rent/apartment,2.0,4,Thumbnail,,1750,1008,1570,22,42.2368,-83.6103,2
housing/rent/apartment,2.0,2,Thumbnail,,1475,1008,817,45,38.7418,-77.4684,6
housing/rent/apartment,1.0,1,Thumbnail,,1370,1008,964,19,41.6505,-70.9367,0
housing/rent/apartment,2.0,2,Yes,,1255,1008,95,43,32.8281,-97.145,7
housing/rent/apartment,2.0,2,Thumbnail,,1150,1008,1421,36,36.116,-95.9281,0
housing/rent/apartment,1.0,1,Yes,,1084,1008,447,43,32.8255,-97.1039,10
housing/rent/apartment,1.0,3,No,,1069,1008,470,3,35.1825,-111.6031,3
housing/rent/apartment,1.0,3,Thumbnail,,915,1008,709,48,43.8096,-91.2281,6
housing/rent/apartment,1.5,2,Thumbnail,,875,1008,1280,48,44.9056,-89.5715,0
housing/rent/apartment,1.5,2,Thumbnail,,710,1008,1346,35,39.953,-83.7803,9
housing/rent/apartment,1.0,2,Thumbnail,,705,1008,1273,22,46.4805,-84.3582,4
housing/rent/apartment,2.0,2,Thumbnail,,1580,1009,1308,20,39.0829,-77.0612,3
housing/rent/apartment,1.5,1,Yes,,1567,1009,940,31,39.9478,-74.9117,4
housing/rent/apartment,1.5,1,Thumbnail,,1448,1009,940,31,39.9478,-74.9117,4
housing/rent/apartment,1.0,1,Thumbnail,,1230,1009,279,35,39.141,-84.5529,0
housing/rent/apartment,2.0,2,Thumbnail,,1199,1009,155,9,27.4982,-82.5662,0
housing/rent/apartment,1.0,1,Thumbnail,,1900,1010,263,19,42.3968,-71.0342,1
housing/rent/apartment,2.0,2,Thumbnail,,1679,1010,279,35,39.1679,-84.4933,8
housing/rent/apartment,2.0,2,Thumbnail,,1450,1010,916,47,47.8559,-121.9359,13
housing/rent/apartment,1.0,2,Thumbnail,,1120,1010,721,15,40.3613,-86.9005,3
housing/rent/apartment,1.0,2,Thumbnail,,670,1010,1503,15,40.4969,-86.9659,5
housing/rent/apartment,1.0,2,Thumbnail,,1250,1011,351,43,33.0023,-96.8406,9
housing/rent/apartment,2.0,2,Thumbnail,,1185,1011,447,43,32.8524,-97.0886,7
housing/rent/apartment,2.0,2,Thumbnail,,1150,1011,447,43,32.8524,-97.0886,7
housing/rent/apartment,2.0,4,Thumbnail,,2120,1012,250,14,40.1145,-88.2723,3
housing/rent/apartment,2.0,1,Thumbnail,,1170,1012,232,27,35.7585,-78.7783,6
housing/rent/apartment,2.0,2,Thumbnail,,1160,1012,1432,14,40.1171,-88.1889,9
housing/rent/apartment,2.0,2,Thumbnail,,1276,1013,1011,43,32.8566,-97.2167,6
housing/rent/apartment,1.0,2,Thumbnail,,1218,1013,1503,15,40.4481,-86.9394,10
housing/rent/apartment,2.0,2,Thumbnail,,2446,1014,710,4,33.941,-117.9544,0
housing/rent/apartment,2.0,2,Thumbnail,,2255,1014,137,31,41.0133,-74.3321,4
housing/rent/apartment,2.0,2,Thumbnail,,1768,1014,64,47,47.3078,-122.263,4
housing/rent/apartment,2.0,2,Yes,,1595,1014,481,5,40.5853,-105.0839,3
housing/rent/apartment,2.0,2,Yes,,1595,1014,481,5,40.5853,-105.0839,3
housing/rent/apartment,2.0,2,Thumbnail,,1268,1014,740,33,36.2811,-115.3036,2
housing/rent/apartment,1.0,2,Thumbnail,,1399,1015,627,23,44.937,-93.4394,0
housing/rent/apartment,1.5,2,Thumbnail,,1263,1015,1395,20,38.8168,-76.9368,3
housing/rent/apartment,1.0,2,Thumbnail,,1050,1015,13,32,35.1038,-106.611,0
housing/rent/apartment,2.0,2,Thumbnail,,945,1015,1156,27,35.8455,-78.3386,7
housing/rent/apartment,2.0,2,Thumbnail,,888,1015,227,27,35.9126,-79.0796,11
housing/rent/apartment,2.0,2,Thumbnail,,725,1015,907,28,48.2469,-101.3017,0
housing/rent/apartment,1.0,2,Thumbnail,,650,1015,1196,45,37.2724,-79.9513,3
housing/rent/apartment,2.0,2,Thumbnail,,2270,1016,351,43,32.8123,-96.8146,4
housing/rent/apartment,2.0,2,Thumbnail,,1325,1016,740,33,36.0993,-115.2838,3
housing/rent/apartment,2.0,2,Thumbnail,,1120,1016,1503,15,40.4969,-86.9659,10
housing/rent/apartment,1.0,2,Thumbnail,,655,1016,844,35,40.8053,-81.5187,2
housing/rent/apartment,2.0,2,Yes,,2085,1017,508,20,39.1088,-77.2384,8
housing/rent/apartment,2.0,2,Thumbnail,,1850,1017,248,45,38.835,-77.4652,3
housing/rent/apartment,1.0,1,Thumbnail,,1000,1017,634,43,29.7714,-95.4343,0
housing/rent/apartment,2.0,2,Thumbnail,,949,1017,1067,9,29.5364,-81.2274,3
housing/rent/apartment,2.0,2,Thumbnail,,641,1018,1234,22,43.4108,-84.5978,0
housing/rent/apartment,2.0,3,Thumbnail,,1575,1019,105,47,48.7871,-122.4437,0
housing/rent/apartment,1.0,1,Yes,,1375,1019,132,31,39.7475,-75.0223,1
housing/rent/apartment,1.0,2,Thumbnail,,1320,1019,810,48,43.0724,-89.4003,0
housing/rent/apartment,2.0,2,Yes,,2568,1020,1283,4,33.7606,-118.0806,3
housing/rent/apartment,1.0,2,Thumbnail,,1870,1020,1202,20,39.0521,-77.119,3
housing/rent/apartment,2.0,2,Thumbnail,,1440,1020,508,20,39.1088,-77.2384,3
housing/rent/apartment,2.0,2,Thumbnail,,1429,1020,267,45,36.7434,-76.2257,10
housing/rent/apartment,1.0,2,Yes,,1376,1020,569,6,41.3534,-72.0368,4
housing/rent/apartment,1.0,3,Thumbnail,,1337,1020,479,23,45.2764,-92.9901,7
housing/rent/apartment,1.0,3,Thumbnail,,1317,1020,479,23,45.2764,-92.9901,7
housing/rent/apartment,2.0,2,Thumbnail,,1271,1020,351,43,32.9954,-96.7849,17
housing/rent/apartment,2.0,3,Thumbnail,,1150,1020,30,12,42.0259,-93.6516,0
housing/rent/apartment,2.0,2,Thumbnail,,1075,1020,447,43,32.8255,-97.1039,12
housing/rent/apartment,1.5,2,Yes,,950,1020,1110,38,40.4249,-79.981,4
housing/rent/apartment,1.0,2,Thumbnail,,856,1020,647,15,39.7953,-86.1387,7
housing/rent/apartment,1.0,2,Thumbnail,,825,1020,1311,41,43.5329,-96.7265,7
housing/rent/apartment,2.0,2,Thumbnail,,799,1020,1503,15,40.4969,-86.9659,4
housing/rent/apartment,2.0,2,Thumbnail,,799,1020,1503,15,40.4969,-86.9659,4
housing/rent/apartment,1.0,1,Thumbnail,,795,1020,1418,3,32.2264,-110.9438,6
housing/rent/apartment,2.0,2,Thumbnail,,2175,1021,1319,47,47.5269,-121.821,5
housing/rent/apartment,2.0,2,Thumbnail,,1015,1021,30,12,42.0259,-93.6516,0
housing/rent/apartment,2.0,2,Yes,,2542,1022,1283,4,33.7606,-118.0806,3
housing/rent/apartment,2.0,2,Thumbnail,,1599,1022,369,5,39.6767,-104.8854,1
housing/rent/apartment,2.0,2,No,,1450,1022,555,43,32.9314,-97.0956,12
housing/rent/apartment,1.0,3,Thumbnail,,1338,1022,479,23,45.2764,-92.9901,1
housing/rent/apartment,2.0,2,Thumbnail,,1115,1022,30,12,42.0259,-93.6516,0
housing/rent/apartment,2.0,1,Thumbnail,,700,1022,476,48,43.7815,-88.4411,0
housing/rent/apartment,2.5,2,Thumbnail,,2595,1023,529,4,34.1594,-118.2498,0
housing/rent/apartment,2.0,2,Yes,,1825,1023,691,47,47.3907,-122.2626,6
housing/rent/apartment,2.0,2,Yes,,1750,1023,95,30,42.9442,-71.5194,4
housing/rent/apartment,2.0,2,Thumbnail,,1448,1023,762,17,38.0172,-84.4931,8
housing/rent/apartment,2.0,2,Yes,,1435,1023,819,6,41.7773,-72.5249,5
housing/rent/apartment,2.0,2,Thumbnail,,1360,1023,819,6,41.7773,-72.5249,5
housing/rent/apartment,1.0,2,Thumbnail,,1216,1023,1301,48,43.0834,-87.8861,7
housing/rent/apartment,2.0,2,No,,1599,1024,1038,36,35.4751,-97.5035,4
housing/rent/apartment,1.0,1,Thumbnail,,1450,1024,827,23,45.1207,-93.4682,10
housing/rent/apartment,1.5,2,Thumbnail,,1325,1024,904,37,45.4248,-122.6129,0
housing/rent/apartment,1.5,3,Thumbnail,,1150,1024,37,43,29.1696,-95.4243,0
housing/rent/apartment,1.5,3,Thumbnail,,1150,1024,69,43,39.8163,-98.5576,0
housing/rent/apartment,2.0,2,Thumbnail,,1100,1024,1100,3,33.5178,-112.0848,0
housing/rent/apartment,2.0,2,Yes,,1050,1024,548,5,39.0804,-108.5423,0
housing/rent/apartment,1.5,2,Thumbnail,,690,1024,538,27,35.38,-78.0979,2
housing/rent/apartment,2.0,2,Thumbnail,,2595,1025,793,4,34.0372,-118.2972,0
housing/rent/apartment,2.0,3,Yes,,2595,1025,785,4,33.7696,-118.1926,5
housing/rent/apartment,1.5,2,Thumbnail,,1735,1025,387,14,41.78,-88.0222,0
housing/rent/apartment,2.0,2,Thumbnail,,1600,1025,1422,1,33.1932,-87.5349,0
housing/rent/apartment,1.0,2,Thumbnail,,1475,1025,66,38,40.1493,-75.3675,11
housing/rent/apartment,2.0,2,Thumbnail,,1250,1025,34,0,61.1723,-149.8414,2
housing/rent/apartment,2.0,2,Thumbnail,,1175,1025,279,35,39.1912,-84.4615,3
housing/rent/apartment,1.0,2,Thumbnail,,855,1025,30,12,42.0259,-93.6516,0
housing/rent/apartment,1.5,2,Thumbnail,,800,1025,1059,10,33.6791,-83.8742,0
housing/rent/apartment,2.0,2,Thumbnail,,2295,1026,263,19,42.3968,-71.0342,7
housing/rent/apartment,2.0,2,Thumbnail,,2069,1026,424,31,40.6623,-74.2087,0
housing/rent/apartment,1.0,2,Thumbnail,,1149,1026,634,43,29.7714,-95.4343,3
housing/rent/apartment,2.0,2,Thumbnail,,1672,1027,291,35,41.4729,-81.7374,3
housing/rent/apartment,1.0,2,Thumbnail,,1495,1027,408,38,40.6955,-75.2464,0
housing/rent/apartment,2.0,2,Thumbnail,,1068,1027,47,27,35.7238,-78.8695,5
housing/rent/apartment,2.0,2,Thumbnail,,1023,1027,47,27,35.7238,-78.8695,5
housing/rent/apartment,1.0,2,Thumbnail,,1495,1028,982,37,45.3119,-122.9743,0
housing/rent/apartment,1.0,1,Thumbnail,,1390,1028,305,20,39.2057,-76.8318,10
housing/rent/apartment,2.0,2,Yes,,1054,1028,1156,27,35.823,-78.6438,11
housing/rent/apartment,2.0,2,Thumbnail,,979,1028,1156,27,35.823,-78.6438,11
housing/rent/apartment,2.0,2,Thumbnail,,1975,1029,147,47,47.8441,-122.1991,4
housing/rent/apartment,1.0,3,Thumbnail,,1695,1029,810,48,43.0724,-89.4003,0
housing/rent/apartment,1.0,1,Thumbnail,,1850,1030,1388,34,41.0781,-73.8553,3
housing/rent/apartment,2.0,2,Yes,,1724,1030,806,47,47.8616,-122.2729,7
housing/rent/apartment,2.0,2,Thumbnail,,1699,1030,806,47,47.8616,-122.2729,7
housing/rent/apartment,2.0,2,Yes,,1690,1030,1038,36,35.4751,-97.5035,4
housing/rent/apartment,2.0,2,Yes,,1625,1030,1038,36,35.4751,-97.5035,4
housing/rent/apartment,1.0,3,Thumbnail,,1600,1030,1234,24,38.6274,-90.304,0
housing/rent/apartment,1.0,1,Thumbnail,,1505,1030,110,20,39.043,-76.9077,1
housing/rent/apartment,2.0,2,Yes,,1238,1030,555,43,32.9314,-97.0956,5
housing/rent/apartment,1.0,1,Thumbnail,,1225,1030,6,14,41.9323,-88.0048,0
housing/rent/apartment,2.0,2,Thumbnail,,1150,1030,1340,47,47.6485,-117.2657,0
housing/rent/apartment,1.5,2,Thumbnail,,933,1030,415,36,35.6217,-97.4702,6
housing/rent/apartment,2.0,2,Thumbnail,,2665,1031,272,14,41.8625,-87.6825,3
housing/rent/apartment,2.0,2,Yes,,1175,1031,555,43,32.9314,-97.0956,3
housing/rent/apartment,2.0,3,Thumbnail,,2415,1032,733,4,33.8415,-118.0789,2
housing/rent/apartment,2.0,2,Thumbnail,,1999,1033,956,42,36.137,-86.783,0
housing/rent/apartment,2.0,1,Thumbnail,,1890,1033,291,35,41.5073,-81.6046,6
housing/rent/apartment,2.0,2,Yes,,2433,1034,241,31,40.8234,-74.4534,9
housing/rent/apartment,1.0,2,Thumbnail,,1870,1034,658,47,47.5582,-122.0044,3
housing/rent/apartment,2.0,2,Thumbnail,,1550,1034,369,5,39.9041,-105.007,12
housing/rent/apartment,2.0,2,Thumbnail,,1490,1034,369,5,39.9041,-105.007,12
housing/rent/apartment,2.0,2,Thumbnail,,1341,1034,1217,43,30.5573,-97.6763,17
housing/rent/apartment,2.0,2,Thumbnail,,1326,1034,1217,43,30.5573,-97.6763,17
housing/rent/apartment,2.0,2,Thumbnail,,1275,1034,740,33,36.1554,-115.1733,0
housing/rent/apartment,1.5,2,Yes,,1163,1034,433,6,41.9144,-72.445,4
housing/rent/apartment,1.0,1,Thumbnail,,910,1034,663,27,35.9998,-79.9305,0
housing/rent/apartment,2.0,4,Thumbnail,,1980,1035,64,1,32.5975,-85.4777,0
housing/rent/apartment,2.0,2,Thumbnail,,1229,1035,716,42,36.0113,-86.5659,11
housing/rent/apartment,1.0,2,Thumbnail,,775,1035,1041,29,41.2562,-96.0404,4
housing/rent/apartment,1.0,1,Thumbnail,,674,1035,1045,43,30.1213,-93.7711,6
housing/rent/apartment,2.0,2,No,,2305,1036,1483,31,40.9472,-74.2427,15
housing/rent/apartment,2.0,2,Yes,,2305,1036,1483,31,40.9472,-74.2427,3
